Date,Open,High,Low,Close,Adj Close,Volume,Open_INR,Open_INR_Formatted,High_INR,High_INR_Formatted,Low_INR,Low_INR_Formatted,Close_INR,Close_INR_Formatted
2015-10-21 00:00:00+00:00,459.68,461.07,457.55,458.15,458.15,10389352,38153.44,₹38153.44,38268.81,₹38268.81,37976.65,₹37976.65,38026.45,₹38026.45
2015-10-22 00:00:00+00:00,460.99,461.19,460.69,461.0,461.0,88688576,38262.17,₹38262.17,38278.77,₹38278.77,38237.27,₹38237.27,38263.0,₹38263.00
2015-10-23 00:00:00+00:00,462.27,462.39,461.89,461.94,461.94,92126287,38368.409999999996,₹38368.41,38378.369999999995,₹38378.37,38336.869999999995,₹38336.87,38341.02,₹38341.02
2015-10-26 00:00:00+00:00,462.01,462.55,461.58,462.05,462.05,59021173,38346.83,₹38346.83,38391.65,₹38391.65,38311.14,₹38311.14,38350.15,₹38350.15
2015-10-27 00:00:00+00:00,461.24,462.66,459.68,461.78,461.78,37650012,38282.92,₹38282.92,38400.78,₹38400.78,38153.44,₹38153.44,38327.74,₹38327.74
2015-10-28 00:00:00+00:00,462.22,462.76,461.44,462.49,462.49,10657031,38364.26,₹38364.26,38409.08,₹38409.08,38299.52,₹38299.52,38386.67,₹38386.67
2015-10-29 00:00:00+00:00,465.42,465.55,462.86,464.04,464.04,47924993,38629.86,₹38629.86,38640.65,₹38640.65,38417.380000000005,₹38417.38,38515.32,₹38515.32
2015-10-30 00:00:00+00:00,462.99,465.81,462.57,465.31,465.31,62183725,38428.17,₹38428.17,38662.23,₹38662.23,38393.31,₹38393.31,38620.73,₹38620.73
2015-11-02 00:00:00+00:00,463.45,465.14,461.12,464.69,464.69,87514327,38466.35,₹38466.35,38606.619999999995,₹38606.62,38272.96,₹38272.96,38569.27,₹38569.27
2015-11-03 00:00:00+00:00,464.67,465.97,463.65,465.39,465.39,81177645,38567.61,₹38567.61,38675.51,₹38675.51,38482.95,₹38482.95,38627.369999999995,₹38627.37
2015-11-04 00:00:00+00:00,465.32,467.2,464.97,466.4,466.4,9687540,38621.56,₹38621.56,38777.6,₹38777.60,38592.51,₹38592.51,38711.2,₹38711.20
2015-11-05 00:00:00+00:00,465.95,466.19,464.25,464.44,464.44,62187243,38673.85,₹38673.85,38693.77,₹38693.77,38532.75,₹38532.75,38548.52,₹38548.52
2015-11-06 00:00:00+00:00,466.08,466.98,464.26,464.82,464.82,1935594,38684.64,₹38684.64,38759.340000000004,₹38759.34,38533.58,₹38533.58,38580.06,₹38580.06
2015-11-09 00:00:00+00:00,461.14,461.39,460.2,460.55,460.55,73303744,38274.619999999995,₹38274.62,38295.369999999995,₹38295.37,38196.6,₹38196.60,38225.65,₹38225.65
2015-11-10 00:00:00+00:00,460.93,462.62,460.33,461.57,461.57,94213557,38257.19,₹38257.19,38397.46,₹38397.46,38207.39,₹38207.39,38310.31,₹38310.31
2015-11-11 00:00:00+00:00,464.27,464.3,462.89,462.94,462.94,7277472,38534.409999999996,₹38534.41,38536.9,₹38536.90,38419.869999999995,₹38419.87,38424.02,₹38424.02
2015-11-12 00:00:00+00:00,462.89,464.92,461.76,464.48,464.48,58614975,38419.869999999995,₹38419.87,38588.36,₹38588.36,38326.08,₹38326.08,38551.840000000004,₹38551.84
2015-11-13 00:00:00+00:00,465.88,466.87,462.98,463.74,463.74,51240138,38668.04,₹38668.04,38750.21,₹38750.21,38427.340000000004,₹38427.34,38490.42,₹38490.42
2015-11-16 00:00:00+00:00,463.72,465.16,461.69,464.41,464.41,9923283,38488.76,₹38488.76,38608.28,₹38608.28,38320.27,₹38320.27,38546.03,₹38546.03
2015-11-17 00:00:00+00:00,467.05,467.87,466.45,467.31,467.31,96527672,38765.15,₹38765.15,38833.21,₹38833.21,38715.35,₹38715.35,38786.73,₹38786.73
2015-11-18 00:00:00+00:00,469.76,470.88,468.16,470.18,470.18,76662555,38990.08,₹38990.08,39083.04,₹39083.04,38857.28,₹38857.28,39024.94,₹39024.94
2015-11-19 00:00:00+00:00,469.1,470.82,469.0,470.18,470.18,44235732,38935.3,₹38935.30,39078.06,₹39078.06,38927.0,₹38927.00,39024.94,₹39024.94
2015-11-20 00:00:00+00:00,472.43,472.84,470.19,470.51,470.51,13831830,39211.69,₹39211.69,39245.72,₹39245.72,39025.77,₹39025.77,39052.33,₹39052.33
2015-11-23 00:00:00+00:00,473.57,474.16,472.32,472.78,472.78,28417416,39306.31,₹39306.31,39355.28,₹39355.28,39202.56,₹39202.56,39240.74,₹39240.74
2015-11-24 00:00:00+00:00,471.04,472.09,468.22,469.83,469.83,63933395,39096.32,₹39096.32,39183.47,₹39183.47,38862.26,₹38862.26,38995.89,₹38995.89
2015-11-25 00:00:00+00:00,468.01,469.32,467.19,469.23,469.23,69997236,38844.83,₹38844.83,38953.56,₹38953.56,38776.77,₹38776.77,38946.090000000004,₹38946.09
2015-11-26 00:00:00+00:00,472.13,473.54,470.14,471.95,471.95,86707253,39186.79,₹39186.79,39303.82,₹39303.82,39021.619999999995,₹39021.62,39171.85,₹39171.85
2015-11-27 00:00:00+00:00,474.47,475.14,472.71,473.95,473.95,51060944,39381.01,₹39381.01,39436.619999999995,₹39436.62,39234.93,₹39234.93,39337.85,₹39337.85
2015-11-30 00:00:00+00:00,475.01,475.17,474.33,474.74,474.74,45441534,39425.83,₹39425.83,39439.11,₹39439.11,39369.39,₹39369.39,39403.42,₹39403.42
2015-12-01 00:00:00+00:00,470.62,471.84,470.16,471.78,471.78,77424782,39061.46,₹39061.46,39162.72,₹39162.72,39023.28,₹39023.28,39157.74,₹39157.74
2015-12-02 00:00:00+00:00,472.8,474.09,470.21,471.73,471.73,95092011,39242.4,₹39242.40,39349.47,₹39349.47,39027.43,₹39027.43,39153.590000000004,₹39153.59
2015-12-03 00:00:00+00:00,470.72,470.92,469.66,470.6,470.6,98251204,39069.76,₹39069.76,39086.36,₹39086.36,38981.78,₹38981.78,39059.8,₹39059.80
2015-12-04 00:00:00+00:00,470.36,472.5,469.39,471.31,471.31,31529709,39039.880000000005,₹39039.88,39217.5,₹39217.50,38959.369999999995,₹38959.37,39118.73,₹39118.73
2015-12-07 00:00:00+00:00,467.89,470.22,467.24,469.74,469.74,63594153,38834.869999999995,₹38834.87,39028.26,₹39028.26,38780.92,₹38780.92,38988.42,₹38988.42
2015-12-08 00:00:00+00:00,468.35,468.78,467.48,467.74,467.74,51986803,38873.05,₹38873.05,38908.74,₹38908.74,38800.840000000004,₹38800.84,38822.42,₹38822.42
2015-12-09 00:00:00+00:00,466.11,466.63,462.83,463.66,463.66,97115165,38687.130000000005,₹38687.13,38730.29,₹38730.29,38414.89,₹38414.89,38483.78,₹38483.78
2015-12-10 00:00:00+00:00,465.14,467.69,464.58,466.15,466.15,85928100,38606.619999999995,₹38606.62,38818.27,₹38818.27,38560.14,₹38560.14,38690.45,₹38690.45
2015-12-11 00:00:00+00:00,465.57,466.6,464.33,465.4,465.4,74773928,38642.31,₹38642.31,38727.8,₹38727.80,38539.39,₹38539.39,38628.2,₹38628.20
2015-12-14 00:00:00+00:00,466.88,467.14,465.52,465.77,465.77,58608752,38751.04,₹38751.04,38772.619999999995,₹38772.62,38638.159999999996,₹38638.16,38658.909999999996,₹38658.91
2015-12-15 00:00:00+00:00,464.54,465.9,462.64,465.81,465.81,11175909,38556.82,₹38556.82,38669.7,₹38669.70,38399.119999999995,₹38399.12,38662.23,₹38662.23
2015-12-16 00:00:00+00:00,463.25,464.46,462.53,463.73,463.73,45764887,38449.75,₹38449.75,38550.18,₹38550.18,38389.99,₹38389.99,38489.590000000004,₹38489.59
2015-12-17 00:00:00+00:00,460.4,462.91,460.3,461.26,461.26,3862680,38213.2,₹38213.20,38421.53,₹38421.53,38204.9,₹38204.90,38284.58,₹38284.58
2015-12-18 00:00:00+00:00,460.29,460.82,458.45,459.3,459.3,10190810,38204.07,₹38204.07,38248.06,₹38248.06,38051.35,₹38051.35,38121.9,₹38121.90
2015-12-21 00:00:00+00:00,459.23,459.6,456.95,457.9,457.9,27420548,38116.090000000004,₹38116.09,38146.8,₹38146.80,37926.85,₹37926.85,38005.7,₹38005.70
2015-12-22 00:00:00+00:00,458.85,459.14,458.62,458.69,458.69,77197809,38084.55,₹38084.55,38108.619999999995,₹38108.62,38065.46,₹38065.46,38071.27,₹38071.27
2015-12-23 00:00:00+00:00,456.3,457.5,455.64,457.15,457.15,15734192,37872.9,₹37872.90,37972.5,₹37972.50,37818.119999999995,₹37818.12,37943.45,₹37943.45
2015-12-24 00:00:00+00:00,460.25,461.41,459.32,460.69,460.69,43231252,38200.75,₹38200.75,38297.03,₹38297.03,38123.56,₹38123.56,38237.27,₹38237.27
2015-12-25 00:00:00+00:00,462.16,464.3,461.02,462.79,462.79,7892970,38359.28,₹38359.28,38536.9,₹38536.90,38264.659999999996,₹38264.66,38411.57,₹38411.57
2015-12-28 00:00:00+00:00,463.48,464.51,462.61,464.46,464.46,93893509,38468.840000000004,₹38468.84,38554.33,₹38554.33,38396.630000000005,₹38396.63,38550.18,₹38550.18
2015-12-29 00:00:00+00:00,464.17,465.07,463.88,464.27,464.27,90540616,38526.11,₹38526.11,38600.81,₹38600.81,38502.04,₹38502.04,38534.409999999996,₹38534.41
2015-12-30 00:00:00+00:00,467.92,469.24,466.03,467.35,467.35,6000172,38837.36,₹38837.36,38946.92,₹38946.92,38680.49,₹38680.49,38790.05,₹38790.05
2015-12-31 00:00:00+00:00,467.45,467.6,466.24,466.96,466.96,91928218,38798.35,₹38798.35,38810.8,₹38810.80,38697.92,₹38697.92,38757.68,₹38757.68
2016-01-01 00:00:00+00:00,466.94,467.51,466.77,466.95,466.95,98247936,38756.02,₹38756.02,38803.33,₹38803.33,38741.909999999996,₹38741.91,38756.85,₹38756.85
2016-01-04 00:00:00+00:00,467.4,467.65,466.2,467.34,467.34,92834653,38794.2,₹38794.20,38814.95,₹38814.95,38694.6,₹38694.60,38789.22,₹38789.22
2016-01-05 00:00:00+00:00,468.71,469.0,468.18,468.79,468.79,30897870,38902.93,₹38902.93,38927.0,₹38927.00,38858.94,₹38858.94,38909.57,₹38909.57
2016-01-06 00:00:00+00:00,468.82,471.01,468.78,470.12,470.12,21838275,38912.06,₹38912.06,39093.83,₹39093.83,38908.74,₹38908.74,39019.96,₹39019.96
2016-01-07 00:00:00+00:00,469.38,470.56,468.77,469.22,469.22,9829883,38958.54,₹38958.54,39056.48,₹39056.48,38907.909999999996,₹38907.91,38945.26,₹38945.26
2016-01-08 00:00:00+00:00,467.62,468.22,467.1,468.2,468.2,37053942,38812.46,₹38812.46,38862.26,₹38862.26,38769.3,₹38769.30,38860.6,₹38860.60
2016-01-11 00:00:00+00:00,468.18,470.1,467.82,469.53,469.53,50694497,38858.94,₹38858.94,39018.3,₹39018.30,38829.06,₹38829.06,38970.99,₹38970.99
2016-01-12 00:00:00+00:00,471.38,473.33,470.44,471.01,471.01,73331247,39124.54,₹39124.54,39286.39,₹39286.39,39046.52,₹39046.52,39093.83,₹39093.83
2016-01-13 00:00:00+00:00,469.66,470.77,468.71,470.28,470.28,98842807,38981.78,₹38981.78,39073.909999999996,₹39073.91,38902.93,₹38902.93,39033.24,₹39033.24
2016-01-14 00:00:00+00:00,467.38,469.22,466.93,467.15,467.15,46134908,38792.54,₹38792.54,38945.26,₹38945.26,38755.19,₹38755.19,38773.45,₹38773.45
2016-01-15 00:00:00+00:00,467.63,468.11,465.99,466.79,466.79,68369253,38813.29,₹38813.29,38853.130000000005,₹38853.13,38677.17,₹38677.17,38743.57,₹38743.57
2016-01-18 00:00:00+00:00,467.13,469.62,466.51,468.08,468.08,57920403,38771.79,₹38771.79,38978.46,₹38978.46,38720.33,₹38720.33,38850.64,₹38850.64
2016-01-19 00:00:00+00:00,471.84,472.47,470.22,471.74,471.74,63968686,39162.72,₹39162.72,39215.01,₹39215.01,39028.26,₹39028.26,39154.42,₹39154.42
2016-01-20 00:00:00+00:00,467.59,469.86,467.02,469.4,469.4,53108082,38809.97,₹38809.97,38998.380000000005,₹38998.38,38762.659999999996,₹38762.66,38960.2,₹38960.20
2016-01-21 00:00:00+00:00,470.13,471.09,466.78,468.6,468.6,68813561,39020.79,₹39020.79,39100.47,₹39100.47,38742.74,₹38742.74,38893.8,₹38893.80
2016-01-22 00:00:00+00:00,466.51,468.49,465.87,467.87,467.87,47021723,38720.33,₹38720.33,38884.67,₹38884.67,38667.21,₹38667.21,38833.21,₹38833.21
2016-01-25 00:00:00+00:00,470.11,470.72,470.09,470.63,470.63,23908440,39019.130000000005,₹39019.13,39069.76,₹39069.76,39017.47,₹39017.47,39062.29,₹39062.29
2016-01-26 00:00:00+00:00,471.95,473.21,469.17,470.61,470.61,65132234,39171.85,₹39171.85,39276.43,₹39276.43,38941.11,₹38941.11,39060.630000000005,₹39060.63
2016-01-27 00:00:00+00:00,468.61,470.0,468.58,468.84,468.84,10438065,38894.630000000005,₹38894.63,39010.0,₹39010.00,38892.14,₹38892.14,38913.72,₹38913.72
2016-01-28 00:00:00+00:00,468.81,472.52,468.34,470.01,470.01,37225799,38911.23,₹38911.23,39219.159999999996,₹39219.16,38872.22,₹38872.22,39010.83,₹39010.83
2016-01-29 00:00:00+00:00,469.96,471.54,467.84,469.25,469.25,25507169,39006.68,₹39006.68,39137.82,₹39137.82,38830.72,₹38830.72,38947.75,₹38947.75
2016-02-01 00:00:00+00:00,467.54,468.95,465.03,466.85,466.85,66515371,38805.82,₹38805.82,38922.85,₹38922.85,38597.49,₹38597.49,38748.55,₹38748.55
2016-02-02 00:00:00+00:00,464.48,465.59,463.29,465.12,465.12,19510485,38551.840000000004,₹38551.84,38643.97,₹38643.97,38453.07,₹38453.07,38604.96,₹38604.96
2016-02-03 00:00:00+00:00,468.11,468.97,467.99,468.64,468.64,41683079,38853.130000000005,₹38853.13,38924.51,₹38924.51,38843.17,₹38843.17,38897.119999999995,₹38897.12
2016-02-04 00:00:00+00:00,469.02,469.72,468.91,469.45,469.45,95200160,38928.659999999996,₹38928.66,38986.76,₹38986.76,38919.53,₹38919.53,38964.35,₹38964.35
2016-02-05 00:00:00+00:00,469.51,470.92,468.8,469.72,469.72,63138406,38969.33,₹38969.33,39086.36,₹39086.36,38910.4,₹38910.40,38986.76,₹38986.76
2016-02-08 00:00:00+00:00,467.38,469.31,467.28,469.27,469.27,1269173,38792.54,₹38792.54,38952.73,₹38952.73,38784.24,₹38784.24,38949.409999999996,₹38949.41
2016-02-09 00:00:00+00:00,469.72,471.51,469.64,469.9,469.9,14963285,38986.76,₹38986.76,39135.33,₹39135.33,38980.119999999995,₹38980.12,39001.7,₹39001.70
2016-02-10 00:00:00+00:00,472.3,472.77,469.9,470.51,470.51,35849480,39200.9,₹39200.90,39239.909999999996,₹39239.91,39001.7,₹39001.70,39052.33,₹39052.33
2016-02-11 00:00:00+00:00,470.25,473.38,468.9,471.15,471.15,68346462,39030.75,₹39030.75,39290.54,₹39290.54,38918.7,₹38918.70,39105.45,₹39105.45
2016-02-12 00:00:00+00:00,470.84,472.07,470.71,471.43,471.43,35819361,39079.72,₹39079.72,39181.81,₹39181.81,39068.93,₹39068.93,39128.69,₹39128.69
2016-02-15 00:00:00+00:00,472.03,473.38,471.54,473.22,473.22,45452675,39178.49,₹39178.49,39290.54,₹39290.54,39137.82,₹39137.82,39277.26,₹39277.26
2016-02-16 00:00:00+00:00,473.92,474.04,472.29,473.31,473.31,32665594,39335.36,₹39335.36,39345.32,₹39345.32,39200.07,₹39200.07,39284.73,₹39284.73
2016-02-17 00:00:00+00:00,472.61,473.6,469.36,471.41,471.41,54081863,39226.630000000005,₹39226.63,39308.8,₹39308.80,38956.880000000005,₹38956.88,39127.03,₹39127.03
2016-02-18 00:00:00+00:00,471.41,471.82,469.32,470.23,470.23,97028084,39127.03,₹39127.03,39161.06,₹39161.06,38953.56,₹38953.56,39029.090000000004,₹39029.09
2016-02-19 00:00:00+00:00,465.08,467.24,464.68,466.32,466.32,64272296,38601.64,₹38601.64,38780.92,₹38780.92,38568.44,₹38568.44,38704.56,₹38704.56
2016-02-22 00:00:00+00:00,470.93,471.43,470.26,470.43,470.43,86665762,39087.19,₹39087.19,39128.69,₹39128.69,39031.58,₹39031.58,39045.69,₹39045.69
2016-02-23 00:00:00+00:00,473.64,474.07,470.59,472.2,472.2,6515989,39312.119999999995,₹39312.12,39347.81,₹39347.81,39058.97,₹39058.97,39192.6,₹39192.60
2016-02-24 00:00:00+00:00,471.1,474.47,470.43,470.59,470.59,17060469,39101.3,₹39101.30,39381.01,₹39381.01,39045.69,₹39045.69,39058.97,₹39058.97
2016-02-25 00:00:00+00:00,470.56,471.22,468.37,470.08,470.08,54793138,39056.48,₹39056.48,39111.26,₹39111.26,38874.71,₹38874.71,39016.64,₹39016.64
2016-02-26 00:00:00+00:00,468.38,470.07,468.12,468.85,468.85,86397061,38875.54,₹38875.54,39015.81,₹39015.81,38853.96,₹38853.96,38914.55,₹38914.55
2016-02-29 00:00:00+00:00,472.21,472.54,470.76,471.99,471.99,14516896,39193.43,₹39193.43,39220.82,₹39220.82,39073.08,₹39073.08,39175.17,₹39175.17
2016-03-01 00:00:00+00:00,470.44,471.18,468.93,469.2,469.2,10315188,39046.52,₹39046.52,39107.94,₹39107.94,38921.19,₹38921.19,38943.6,₹38943.60
2016-03-02 00:00:00+00:00,469.81,471.34,468.13,469.48,469.48,83158097,38994.23,₹38994.23,39121.22,₹39121.22,38854.79,₹38854.79,38966.840000000004,₹38966.84
2016-03-03 00:00:00+00:00,468.06,470.4,466.39,469.31,469.31,65917127,38848.98,₹38848.98,39043.2,₹39043.20,38710.369999999995,₹38710.37,38952.73,₹38952.73
2016-03-04 00:00:00+00:00,470.56,471.14,469.66,471.02,471.02,74313926,39056.48,₹39056.48,39104.619999999995,₹39104.62,38981.78,₹38981.78,39094.659999999996,₹39094.66
2016-03-07 00:00:00+00:00,472.07,473.52,469.99,470.86,470.86,75178399,39181.81,₹39181.81,39302.159999999996,₹39302.16,39009.17,₹39009.17,39081.380000000005,₹39081.38
2016-03-08 00:00:00+00:00,467.72,468.62,466.89,467.39,467.39,78479814,38820.76,₹38820.76,38895.46,₹38895.46,38751.869999999995,₹38751.87,38793.369999999995,₹38793.37
2016-03-09 00:00:00+00:00,467.06,468.87,466.52,466.94,466.94,43211645,38765.98,₹38765.98,38916.21,₹38916.21,38721.159999999996,₹38721.16,38756.02,₹38756.02
2016-03-10 00:00:00+00:00,464.49,465.07,464.07,465.04,465.04,70320670,38552.67,₹38552.67,38600.81,₹38600.81,38517.81,₹38517.81,38598.32,₹38598.32
2016-03-11 00:00:00+00:00,466.44,467.03,464.36,465.25,465.25,19059913,38714.52,₹38714.52,38763.49,₹38763.49,38541.880000000005,₹38541.88,38615.75,₹38615.75
2016-03-14 00:00:00+00:00,469.83,470.51,467.53,468.17,468.17,82628755,38995.89,₹38995.89,39052.33,₹39052.33,38804.99,₹38804.99,38858.11,₹38858.11
2016-03-15 00:00:00+00:00,466.01,467.14,462.19,464.74,464.74,11252530,38678.83,₹38678.83,38772.619999999995,₹38772.62,38361.77,₹38361.77,38573.42,₹38573.42
2016-03-16 00:00:00+00:00,464.64,466.26,462.8,463.19,463.19,3921762,38565.119999999995,₹38565.12,38699.58,₹38699.58,38412.4,₹38412.40,38444.77,₹38444.77
2016-03-17 00:00:00+00:00,461.78,462.45,460.21,462.14,462.14,64930780,38327.74,₹38327.74,38383.35,₹38383.35,38197.43,₹38197.43,38357.619999999995,₹38357.62
2016-03-18 00:00:00+00:00,460.92,461.94,459.99,461.42,461.42,94530333,38256.36,₹38256.36,38341.02,₹38341.02,38179.17,₹38179.17,38297.86,₹38297.86
2016-03-21 00:00:00+00:00,462.8,463.42,462.76,462.95,462.95,14426608,38412.4,₹38412.40,38463.86,₹38463.86,38409.08,₹38409.08,38424.85,₹38424.85
2016-03-22 00:00:00+00:00,462.7,464.27,462.36,462.66,462.66,61941342,38404.1,₹38404.10,38534.409999999996,₹38534.41,38375.880000000005,₹38375.88,38400.78,₹38400.78
2016-03-23 00:00:00+00:00,464.97,465.34,462.85,463.54,463.54,9546144,38592.51,₹38592.51,38623.22,₹38623.22,38416.55,₹38416.55,38473.82,₹38473.82
2016-03-24 00:00:00+00:00,463.5,465.35,460.6,462.34,462.34,27537591,38470.5,₹38470.50,38624.05,₹38624.05,38229.8,₹38229.80,38374.22,₹38374.22
2016-03-25 00:00:00+00:00,463.39,464.58,462.65,462.85,462.85,32553264,38461.369999999995,₹38461.37,38560.14,₹38560.14,38399.95,₹38399.95,38416.55,₹38416.55
2016-03-28 00:00:00+00:00,463.02,464.65,462.57,464.45,464.45,61681283,38430.659999999996,₹38430.66,38565.95,₹38565.95,38393.31,₹38393.31,38549.35,₹38549.35
2016-03-29 00:00:00+00:00,461.35,463.32,461.1,463.04,463.04,58039841,38292.05,₹38292.05,38455.56,₹38455.56,38271.3,₹38271.30,38432.32,₹38432.32
2016-03-30 00:00:00+00:00,464.89,465.66,464.16,464.65,464.65,12578128,38585.869999999995,₹38585.87,38649.78,₹38649.78,38525.28,₹38525.28,38565.95,₹38565.95
2016-03-31 00:00:00+00:00,465.69,466.95,464.33,464.81,464.81,1148961,38652.27,₹38652.27,38756.85,₹38756.85,38539.39,₹38539.39,38579.23,₹38579.23
2016-04-01 00:00:00+00:00,466.87,466.97,465.32,466.95,466.95,91325216,38750.21,₹38750.21,38758.51,₹38758.51,38621.56,₹38621.56,38756.85,₹38756.85
2016-04-04 00:00:00+00:00,468.51,469.69,465.68,466.59,466.59,90368100,38886.33,₹38886.33,38984.27,₹38984.27,38651.44,₹38651.44,38726.97,₹38726.97
2016-04-05 00:00:00+00:00,466.32,467.96,465.66,467.41,467.41,6427934,38704.56,₹38704.56,38840.68,₹38840.68,38649.78,₹38649.78,38795.03,₹38795.03
2016-04-06 00:00:00+00:00,466.17,468.03,464.82,467.38,467.38,94728089,38692.11,₹38692.11,38846.49,₹38846.49,38580.06,₹38580.06,38792.54,₹38792.54
2016-04-07 00:00:00+00:00,466.57,467.47,465.81,467.23,467.23,1061662,38725.31,₹38725.31,38800.01,₹38800.01,38662.23,₹38662.23,38780.090000000004,₹38780.09
2016-04-08 00:00:00+00:00,467.1,468.42,466.61,467.8,467.8,48133662,38769.3,₹38769.30,38878.86,₹38878.86,38728.630000000005,₹38728.63,38827.4,₹38827.40
2016-04-11 00:00:00+00:00,469.45,470.16,468.4,468.92,468.92,47816539,38964.35,₹38964.35,39023.28,₹39023.28,38877.2,₹38877.20,38920.36,₹38920.36
2016-04-12 00:00:00+00:00,466.05,467.36,464.91,466.48,466.48,22675261,38682.15,₹38682.15,38790.880000000005,₹38790.88,38587.53,₹38587.53,38717.840000000004,₹38717.84
2016-04-13 00:00:00+00:00,467.84,469.55,466.34,469.39,469.39,51628261,38830.72,₹38830.72,38972.65,₹38972.65,38706.22,₹38706.22,38959.369999999995,₹38959.37
2016-04-14 00:00:00+00:00,466.61,467.0,464.77,465.72,465.72,35470007,38728.630000000005,₹38728.63,38761.0,₹38761.00,38575.909999999996,₹38575.91,38654.76,₹38654.76
2016-04-15 00:00:00+00:00,462.64,465.84,462.4,464.4,464.4,70673097,38399.119999999995,₹38399.12,38664.72,₹38664.72,38379.2,₹38379.20,38545.2,₹38545.20
2016-04-18 00:00:00+00:00,463.19,464.62,462.95,464.26,464.26,72449315,38444.77,₹38444.77,38563.46,₹38563.46,38424.85,₹38424.85,38533.58,₹38533.58
2016-04-19 00:00:00+00:00,463.52,465.21,463.43,465.14,465.14,2053266,38472.159999999996,₹38472.16,38612.43,₹38612.43,38464.69,₹38464.69,38606.619999999995,₹38606.62
2016-04-20 00:00:00+00:00,468.55,468.63,467.77,468.34,468.34,38900827,38889.65,₹38889.65,38896.29,₹38896.29,38824.909999999996,₹38824.91,38872.22,₹38872.22
2016-04-21 00:00:00+00:00,464.86,465.0,464.14,464.68,464.68,97620228,38583.380000000005,₹38583.38,38595.0,₹38595.00,38523.619999999995,₹38523.62,38568.44,₹38568.44
2016-04-22 00:00:00+00:00,465.63,465.94,462.91,463.71,463.71,3128983,38647.29,₹38647.29,38673.02,₹38673.02,38421.53,₹38421.53,38487.93,₹38487.93
2016-04-25 00:00:00+00:00,460.42,461.78,459.36,459.51,459.51,39960500,38214.86,₹38214.86,38327.74,₹38327.74,38126.880000000005,₹38126.88,38139.33,₹38139.33
2016-04-26 00:00:00+00:00,461.06,461.67,459.52,459.62,459.62,99060921,38267.98,₹38267.98,38318.61,₹38318.61,38140.159999999996,₹38140.16,38148.46,₹38148.46
2016-04-27 00:00:00+00:00,460.5,461.19,459.83,460.21,460.21,11974598,38221.5,₹38221.50,38278.77,₹38278.77,38165.89,₹38165.89,38197.43,₹38197.43
2016-04-28 00:00:00+00:00,462.47,464.73,461.53,463.44,463.44,6776897,38385.01,₹38385.01,38572.590000000004,₹38572.59,38306.99,₹38306.99,38465.52,₹38465.52
2016-04-29 00:00:00+00:00,463.86,464.43,463.33,463.74,463.74,67255672,38500.380000000005,₹38500.38,38547.69,₹38547.69,38456.39,₹38456.39,38490.42,₹38490.42
2016-05-02 00:00:00+00:00,466.47,466.68,465.18,465.87,465.87,81494314,38717.01,₹38717.01,38734.44,₹38734.44,38609.94,₹38609.94,38667.21,₹38667.21
2016-05-03 00:00:00+00:00,467.8,468.39,465.15,467.09,467.09,14577481,38827.4,₹38827.40,38876.369999999995,₹38876.37,38607.45,₹38607.45,38768.47,₹38768.47
2016-05-04 00:00:00+00:00,465.8,467.95,465.34,466.27,466.27,33809825,38661.4,₹38661.40,38839.85,₹38839.85,38623.22,₹38623.22,38700.409999999996,₹38700.41
2016-05-05 00:00:00+00:00,463.99,464.19,463.43,463.5,463.5,69673527,38511.17,₹38511.17,38527.77,₹38527.77,38464.69,₹38464.69,38470.5,₹38470.50
2016-05-06 00:00:00+00:00,463.17,465.22,462.8,464.1,464.1,15439113,38443.11,₹38443.11,38613.26,₹38613.26,38412.4,₹38412.40,38520.3,₹38520.30
2016-05-09 00:00:00+00:00,460.13,461.23,459.6,461.17,461.17,4451679,38190.79,₹38190.79,38282.090000000004,₹38282.09,38146.8,₹38146.80,38277.11,₹38277.11
2016-05-10 00:00:00+00:00,462.69,465.29,461.54,463.81,463.81,22004468,38403.27,₹38403.27,38619.07,₹38619.07,38307.82,₹38307.82,38496.23,₹38496.23
2016-05-11 00:00:00+00:00,463.56,463.67,463.28,463.54,463.54,27514946,38475.48,₹38475.48,38484.61,₹38484.61,38452.24,₹38452.24,38473.82,₹38473.82
2016-05-12 00:00:00+00:00,464.8,466.73,464.05,465.98,465.98,72267318,38578.4,₹38578.40,38738.590000000004,₹38738.59,38516.15,₹38516.15,38676.340000000004,₹38676.34
2016-05-13 00:00:00+00:00,464.64,467.68,464.07,465.07,465.07,91716719,38565.119999999995,₹38565.12,38817.44,₹38817.44,38517.81,₹38517.81,38600.81,₹38600.81
2016-05-16 00:00:00+00:00,466.56,466.64,464.75,465.65,465.65,70166215,38724.48,₹38724.48,38731.119999999995,₹38731.12,38574.25,₹38574.25,38648.95,₹38648.95
2016-05-17 00:00:00+00:00,465.09,466.64,465.01,466.12,466.12,83056456,38602.47,₹38602.47,38731.119999999995,₹38731.12,38595.83,₹38595.83,38687.96,₹38687.96
2016-05-18 00:00:00+00:00,465.58,467.26,465.57,466.08,466.08,42800463,38643.14,₹38643.14,38782.58,₹38782.58,38642.31,₹38642.31,38684.64,₹38684.64
2016-05-19 00:00:00+00:00,465.34,467.09,465.07,465.27,465.27,57317409,38623.22,₹38623.22,38768.47,₹38768.47,38600.81,₹38600.81,38617.409999999996,₹38617.41
